book,page,negative,positive,sentiment,gutenberg_id,linenumber,chapter,word
The Wonderful Wizard of Oz,67,14,9,-5,55,2506,14,out
The Wonderful Wizard of Oz,67,14,9,-5,55,2507,14,doesn't
The Wonderful Wizard of Oz,67,14,9,-5,55,2507,14,anyone
The Wonderful Wizard of Oz,67,14,9,-5,55,2507,14,else
The Wonderful Wizard of Oz,67,14,9,-5,55,2507,14,know
The Wonderful Wizard of Oz,67,14,9,-5,55,2507,14,you're
The Wonderful Wizard of Oz,67,14,9,-5,55,2507,14,a
The Wonderful Wizard of Oz,67,14,9,-5,55,2507,14,humbug
The Wonderful Wizard of Oz,67,14,9,-5,55,2507,14,asked
The Wonderful Wizard of Oz,67,14,9,-5,55,2507,14,dorothy
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,no
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,one
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,knows
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,it
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,but
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,you
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,four
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,and
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,myself
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,replied
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,oz
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,i
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,have
The Wonderful Wizard of Oz,67,14,9,-5,55,2508,14,fooled
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,everyone
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,so
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,long
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,that
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,i
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,thought
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,i
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,should
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,never
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,be
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,found
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,out
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,it
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,was
The Wonderful Wizard of Oz,67,14,9,-5,55,2509,14,a
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,great
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,mistake
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,my
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,ever
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,letting
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,you
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,into
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,the
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,throne
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,room
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,usually
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,i
The Wonderful Wizard of Oz,67,14,9,-5,55,2510,14,will
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,not
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,see
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,even
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,my
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,subjects
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,and
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,so
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,they
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,believe
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,i
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,am
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,something
The Wonderful Wizard of Oz,67,14,9,-5,55,2511,14,terrible
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,but
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,i
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,don't
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,understand
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,said
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,dorothy
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,in
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,bewilderment
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,how
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,was
The Wonderful Wizard of Oz,67,14,9,-5,55,2512,14,it
The Wonderful Wizard of Oz,67,14,9,-5,55,2513,14,that
The Wonderful Wizard of Oz,67,14,9,-5,55,2513,14,you
The Wonderful Wizard of Oz,67,14,9,-5,55,2513,14,appeared
The Wonderful Wizard of Oz,67,14,9,-5,55,2513,14,to
The Wonderful Wizard of Oz,67,14,9,-5,55,2513,14,me
The Wonderful Wizard of Oz,67,14,9,-5,55,2513,14,as
The Wonderful Wizard of Oz,67,14,9,-5,55,2513,14,a
The Wonderful Wizard of Oz,67,14,9,-5,55,2513,14,great
The Wonderful Wizard of Oz,67,14,9,-5,55,2513,14,head
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,that
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,was
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,one
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,of
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,my
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,tricks
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,answered
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,oz
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,step
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,this
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,way
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,please
The Wonderful Wizard of Oz,67,14,9,-5,55,2514,14,and
The Wonderful Wizard of Oz,67,14,9,-5,55,2515,14,i
The Wonderful Wizard of Oz,67,14,9,-5,55,2515,14,will
The Wonderful Wizard of Oz,67,14,9,-5,55,2515,14,tell
The Wonderful Wizard of Oz,67,14,9,-5,55,2515,14,you
The Wonderful Wizard of Oz,67,14,9,-5,55,2515,14,all
The Wonderful Wizard of Oz,67,14,9,-5,55,2515,14,about
The Wonderful Wizard of Oz,67,14,9,-5,55,2515,14,it
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,he
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,led
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,way
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,to
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,a
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,small
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,chamber
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,in
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,rear
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,of
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,throne
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,room
The Wonderful Wizard of Oz,68,13,8,-5,55,2516,14,and
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,they
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,all
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,followed
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,him
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,he
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,pointed
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,to
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,one
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,corner
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,in
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,which
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,lay
The Wonderful Wizard of Oz,68,13,8,-5,55,2517,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,great
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,head
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,made
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,out
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,of
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,many
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,thicknesses
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,of
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,paper
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,and
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,with
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,a
The Wonderful Wizard of Oz,68,13,8,-5,55,2518,14,carefully
The Wonderful Wizard of Oz,68,13,8,-5,55,2519,14,painted
The Wonderful Wizard of Oz,68,13,8,-5,55,2519,14,face
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,this
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,hung
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,from
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,ceiling
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,by
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,a
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,wire
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,said
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,oz
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,stood
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,behind
The Wonderful Wizard of Oz,68,13,8,-5,55,2520,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,screen
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,and
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,pulled
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,a
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,thread
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,to
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,make
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,eyes
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,move
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,and
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,mouth
The Wonderful Wizard of Oz,68,13,8,-5,55,2521,14,open
The Wonderful Wizard of Oz,68,13,8,-5,55,2522,14,but
The Wonderful Wizard of Oz,68,13,8,-5,55,2522,14,how
The Wonderful Wizard of Oz,68,13,8,-5,55,2522,14,about
The Wonderful Wizard of Oz,68,13,8,-5,55,2522,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2522,14,voice
The Wonderful Wizard of Oz,68,13,8,-5,55,2522,14,she
The Wonderful Wizard of Oz,68,13,8,-5,55,2522,14,inquired
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,oh
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,am
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,a
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,ventriloquist
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,said
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,little
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,man
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,can
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,throw
The Wonderful Wizard of Oz,68,13,8,-5,55,2523,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,sound
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,of
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,my
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,voice
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,wherever
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,wish
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,so
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,that
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,you
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,thought
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,it
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,was
The Wonderful Wizard of Oz,68,13,8,-5,55,2524,14,coming
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,out
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,of
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,head
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,here
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,are
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,other
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,things
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,used
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,to
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,deceive
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,you
The Wonderful Wizard of Oz,68,13,8,-5,55,2525,14,he
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,showed
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,scarecrow
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,dress
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,and
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,mask
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,he
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,had
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,worn
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,when
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,he
The Wonderful Wizard of Oz,68,13,8,-5,55,2526,14,seemed
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,to
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,be
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,lovely
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,lady
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,and
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,tin
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,woodman
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,saw
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,that
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,his
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,terrible
The Wonderful Wizard of Oz,68,13,8,-5,55,2527,14,beast
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,was
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,nothing
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,but
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,a
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,lot
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,of
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,skins
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,sewn
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,together
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,with
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,slats
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,to
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,keep
The Wonderful Wizard of Oz,68,13,8,-5,55,2528,14,their
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,sides
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,out
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,as
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,for
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,ball
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,of
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,fire
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,false
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,wizard
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,had
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,hung
The Wonderful Wizard of Oz,68,13,8,-5,55,2529,14,that
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,also
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,from
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,ceiling
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,it
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,was
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,really
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,a
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,ball
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,of
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,cotton
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,but
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,when
The Wonderful Wizard of Oz,68,13,8,-5,55,2530,14,oil
The Wonderful Wizard of Oz,68,13,8,-5,55,2531,14,was
The Wonderful Wizard of Oz,68,13,8,-5,55,2531,14,poured
The Wonderful Wizard of Oz,68,13,8,-5,55,2531,14,upon
The Wonderful Wizard of Oz,68,13,8,-5,55,2531,14,it
The Wonderful Wizard of Oz,68,13,8,-5,55,2531,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2531,14,ball
The Wonderful Wizard of Oz,68,13,8,-5,55,2531,14,burned
The Wonderful Wizard of Oz,68,13,8,-5,55,2531,14,fiercely
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,really
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,said
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,scarecrow
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,you
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,ought
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,to
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,be
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,ashamed
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,of
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,yourself
The Wonderful Wizard of Oz,68,13,8,-5,55,2532,14,for
The Wonderful Wizard of Oz,68,13,8,-5,55,2533,14,being
The Wonderful Wizard of Oz,68,13,8,-5,55,2533,14,such
The Wonderful Wizard of Oz,68,13,8,-5,55,2533,14,a
The Wonderful Wizard of Oz,68,13,8,-5,55,2533,14,humbug
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,am
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,certainly
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,am
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,answered
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,little
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,man
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,sorrowfully
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,but
The Wonderful Wizard of Oz,68,13,8,-5,55,2534,14,it
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,was
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,only
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,thing
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,could
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,do
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,sit
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,down
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,please
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,there
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,are
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,plenty
The Wonderful Wizard of Oz,68,13,8,-5,55,2535,14,of
The Wonderful Wizard of Oz,68,13,8,-5,55,2536,14,chairs
The Wonderful Wizard of Oz,68,13,8,-5,55,2536,14,and
The Wonderful Wizard of Oz,68,13,8,-5,55,2536,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2536,14,will
The Wonderful Wizard of Oz,68,13,8,-5,55,2536,14,tell
The Wonderful Wizard of Oz,68,13,8,-5,55,2536,14,you
The Wonderful Wizard of Oz,68,13,8,-5,55,2536,14,my
The Wonderful Wizard of Oz,68,13,8,-5,55,2536,14,story
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,so
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,they
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,sat
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,down
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,and
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,listened
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,while
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,he
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,told
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,the
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,following
The Wonderful Wizard of Oz,68,13,8,-5,55,2537,14,tale
The Wonderful Wizard of Oz,68,13,8,-5,55,2538,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2538,14,was
The Wonderful Wizard of Oz,68,13,8,-5,55,2538,14,born
The Wonderful Wizard of Oz,68,13,8,-5,55,2538,14,in
The Wonderful Wizard of Oz,68,13,8,-5,55,2538,14,omaha
The Wonderful Wizard of Oz,68,13,8,-5,55,2539,14,why
The Wonderful Wizard of Oz,68,13,8,-5,55,2539,14,that
The Wonderful Wizard of Oz,68,13,8,-5,55,2539,14,isn't
The Wonderful Wizard of Oz,68,13,8,-5,55,2539,14,very
The Wonderful Wizard of Oz,68,13,8,-5,55,2539,14,far
The Wonderful Wizard of Oz,68,13,8,-5,55,2539,14,from
The Wonderful Wizard of Oz,68,13,8,-5,55,2539,14,kansas
The Wonderful Wizard of Oz,68,13,8,-5,55,2539,14,cried
The Wonderful Wizard of Oz,68,13,8,-5,55,2539,14,dorothy
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,no
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,but
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,it's
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,farther
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,from
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,here
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,he
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,said
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,shaking
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,his
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,head
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,at
The Wonderful Wizard of Oz,68,13,8,-5,55,2540,14,her
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,sadly
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,when
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,grew
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,up
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,became
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,a
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,ventriloquist
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,and
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,at
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,that
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2541,14,was
The Wonderful Wizard of Oz,68,13,8,-5,55,2542,14,very
The Wonderful Wizard of Oz,68,13,8,-5,55,2542,14,well
The Wonderful Wizard of Oz,68,13,8,-5,55,2542,14,trained
The Wonderful Wizard of Oz,68,13,8,-5,55,2542,14,by
The Wonderful Wizard of Oz,68,13,8,-5,55,2542,14,a
The Wonderful Wizard of Oz,68,13,8,-5,55,2542,14,great
The Wonderful Wizard of Oz,68,13,8,-5,55,2542,14,master
The Wonderful Wizard of Oz,68,13,8,-5,55,2542,14,i
The Wonderful Wizard of Oz,68,13,8,-5,55,2542,14,can
